3248,Belgium,Belgium Mobile - Base,5.10000
3249,Belgium,Belgium Mobile - Mobistar,5.10000
32460,Belgium,Belgium Mobile - Proximus,5.44000
3247,Belgium,Belgium Mobile - Proximus,5.44000
501,Belize,Belize,7.24000
5016,Belize,Belize Mobile,7.68000
229,Benin,Benin,5.30000
2299,Benin,Benin Mobile,4.30000
22968,Benin,Benin Mobile - Glomobile,4.30000
22998,Benin,Benin Mobile - Glomobile,4.30000
22999,Benin,Benin Mobile - Glomobile,4.30000
22990,Benin,Benin Mobile - Libercom,4.30000
22960,Benin,Benin Mobile - Moov,4.31000
22963,Benin,Benin Mobile - Moov,4.31000
22964,Benin,Benin Mobile - Moov,4.31000
22965,Benin,Benin Mobile - Moov,4.31000
22994,Benin,Benin Mobile - Moov,4.31000
22995,Benin,Benin Mobile - Moov,4.31000
22961,Benin,Benin Mobile - Mtn,4.30000
22962,Benin,Benin Mobile - Mtn,4.30000
22966,Benin,Benin Mobile - Mtn,4.30000
22967,Benin,Benin Mobile - Mtn,4.30000
22996,Benin,Benin Mobile - Mtn,4.30000
22997,Benin,Benin Mobile - Mtn,4.30000
1441,Bermuda,Bermuda,1.35000
975,Bhutan,Bhutan,3.83000
97517,Bhutan,Bhutan Mobile,3.83000
97593,Bhutan,Bhutan Mobile,3.83000
97594,Bhutan,Bhutan Mobile,3.83000
97595,Bhutan,Bhutan Mobile,3.83000
97596,Bhutan,Bhutan Mobile,3.83000
97597,Bhutan,Bhutan Mobile,3.83000
97598,Bhutan,Bhutan Mobile,3.83000
97599,Bhutan,Bhutan Mobile,3.83000
591,Bolivia (Plurinational State of),Bolivia,2.75000
59122,Bolivia (Plurinational State of),Bolivia La Paz,2.75000
5917,Bolivia (Plurinational State of),Bolivia Mobile,3.78000
387,Bosnia and Herzegovina,Bosnia And Herzegovina,6.59000
3876,Bosnia and Herzegovina,Bosnia And Herzegovina Mobile,6.59000
267,Botswana,Botswana,1.50000
2677,Botswana,Botswana Mobile,3.00000
26773,Botswana,Botswana Mobile - Btc,3.00000
267749,Botswana,Botswana Mobile - Btc,3.00000
267758,Botswana,Botswana Mobile - Btc,3.00000
267768,Botswana,Botswana Mobile - Btc,3.00000
26771,Botswana,Botswana Mobile - Mascom,3.00000
267740,Botswana,Botswana Mobile - Mascom,3.00000
267741,Botswana,Botswana Mobile - Mascom,3.00000
267742,Botswana,Botswana Mobile - Mascom,3.00000
267745,Botswana,Botswana Mobile - Mascom,3.00000
267746,Botswana,Botswana Mobile - Mascom,3.00000
267747,Botswana,Botswana Mobile - Mascom,3.00000
267754,Botswana,Botswana Mobile - Mascom,3.00000
267755,Botswana,Botswana Mobile - Mascom,3.00000
267756,Botswana,Botswana Mobile - Mascom,3.00000
267759,Botswana,Botswana Mobile - Mascom,3.00000
267760,Botswana,Botswana Mobile - Mascom,3.00000
267761,Botswana,Botswana Mobile - Mascom,3.00000
267762,Botswana,Botswana Mobile - Mascom,3.00000
267766,Botswana,Botswana Mobile - Mascom,3.00000
267767,Botswana,Botswana Mobile - Mascom,3.00000
267770,Botswana,Botswana Mobile - Mascom,3.00000
267771,Botswana,Botswana Mobile - Mascom,3.00000
267776,Botswana,Botswana Mobile - Mascom,3.00000
267777,Botswana,Botswana Mobile - Mascom,3.00000
267778,Botswana,Botswana Mobile - Mascom,3.00000
26772,Botswana,Botswana Mobile - Orange,3.15000
267743,Botswana,Botswana Mobile - Orange,3.15000
267744,Botswana,Botswana Mobile - Orange,3.15000
267748,Botswana,Botswana Mobile - Orange,3.15000
267750,Botswana,Botswana Mobile - Orange,3.15000
267751,Botswana,Botswana Mobile - Orange,3.15000
267752,Botswana,Botswana Mobile - Orange,3.15000
267753,Botswana,Botswana Mobile - Orange,3.15000
267757,Botswana,Botswana Mobile - Orange,3.15000
267763,Botswana,Botswana Mobile - Orange,3.15000
267764,Botswana,Botswana Mobile - Orange,3.15000
267765,Botswana,Botswana Mobile - Orange,3.15000
267769,Botswana,Botswana Mobile - Orange,3.15000
267774,Botswana,Botswana Mobile - Orange,3.15000
267775,Botswana,Botswana Mobile - Orange,3.15000
2677920,Botswana,Botswana Mobile - Orange,3.15000
55,Brazil,Brazil,0.90000
55106,Brazil,Brazil Mobile,2.47000
55107,Brazil,Brazil Mobile,2.47000
55108,Brazil,Brazil Mobile,2.47000
55109,Brazil,Brazil Mobile,2.47000
551152,Brazil,Brazil Mobile,2.47000
551153,Brazil,Brazil Mobile,2.47000
551154,Brazil,Brazil Mobile,2.47000
551157,Brazil,Brazil Mobile,2.47000
55116,Brazil,Brazil Mobile,2.47000
55117,Brazil,Brazil Mobile,2.47000
55118,Brazil,Brazil Mobile,2.47000
55119,Brazil,Brazil Mobile,2.47000
55126,Brazil,Brazil Mobile,2.47000
55127,Brazil,Brazil Mobile,2.47000
55128,Brazil,Brazil Mobile,2.47000
55129,Brazil,Brazil Mobile,2.47000
55136,Brazil,Brazil Mobile,2.47000
55137,Brazil,Brazil Mobile,2.47000
55138,Brazil,Brazil Mobile,2.47000
55139,Brazil,Brazil Mobile,2.47000
55146,Brazil,Brazil Mobile,2.47000
55147,Brazil,Brazil Mobile,2.47000
55148,Brazil,Brazil Mobile,2.47000
55149,Brazil,Brazil Mobile,2.47000
55156,Brazil,Brazil Mobile,2.47000
55157,Brazil,Brazil Mobile,2.47000
55158,Brazil,Brazil Mobile,2.47000
55159,Brazil,Brazil Mobile,2.47000
55166,Brazil,Brazil Mobile,2.47000
55167,Brazil,Brazil Mobile,2.47000
55168,Brazil,Brazil Mobile,2.47000
55169,Brazil,Brazil Mobile,2.47000
55176,Brazil,Brazil Mobile,2.47000
55177,Brazil,Brazil Mobile,2.47000
55178,Brazil,Brazil Mobile,2.47000
55179,Brazil,Brazil Mobile,2.47000
55186,Brazil,Brazil Mobile,2.47000
55187,Brazil,Brazil Mobile,2.47000
55188,Brazil,Brazil Mobile,2.47000
55189,Brazil,Brazil Mobile,2.47000
55196,Brazil,Brazil Mobile,2.47000
55197,Brazil,Brazil Mobile,2.47000
55198,Brazil,Brazil Mobile,2.47000
55199,Brazil,Brazil Mobile,2.47000
55206,Brazil,Brazil Mobile,2.47000
55207,Brazil,Brazil Mobile,2.47000
55208,Brazil,Brazil Mobile,2.47000
55209,Brazil,Brazil Mobile,2.47000
55216,Brazil,Brazil Mobile,2.47000
55217,Brazil,Brazil Mobile,2.47000
55218,Brazil,Brazil Mobile,2.47000
55219,Brazil,Brazil Mobile,2.47000
55226,Brazil,Brazil Mobile,2.47000
55227,Brazil,Brazil Mobile,2.47000
55228,Brazil,Brazil Mobile,2.47000
55229,Brazil,Brazil Mobile,2.47000
55236,Brazil,Brazil Mobile,2.47000
55237,Brazil,Brazil Mobile,2.47000
55238,Brazil,Brazil Mobile,2.47000
55239,Brazil,Brazil Mobile,2.47000
55246,Brazil,Brazil Mobile,2.47000
55247,Brazil,Brazil Mobile,2.47000
55248,Brazil,Brazil Mobile,2.47000
55249,Brazil,Brazil Mobile,2.47000
55256,Brazil,Brazil Mobile,2.47000
55257,Brazil,Brazil Mobile,2.47000
55258,Brazil,Brazil Mobile,2.47000
55259,Brazil,Brazil Mobile,2.47000
55266,Brazil,Brazil Mobile,2.47000
55267,Brazil,Brazil Mobile,2.47000
55268,Brazil,Brazil Mobile,2.47000
55269,Brazil,Brazil Mobile,2.47000
55276,Brazil,Brazil Mobile,2.47000
55277,Brazil,Brazil Mobile,2.47000
55278,Brazil,Brazil Mobile,2.47000
55279,Brazil,Brazil Mobile,2.47000
55286,Brazil,Brazil Mobile,2.47000
55287,Brazil,Brazil Mobile,2.47000
55288,Brazil,Brazil Mobile,2.47000
55289,Brazil,Brazil Mobile,2.47000
55296,Brazil,Brazil Mobile,2.47000
55297,Brazil,Brazil Mobile,2.47000
55298,Brazil,Brazil Mobile,2.47000
55299,Brazil,Brazil Mobile,2.47000
55306,Brazil,Brazil Mobile,2.47000
55307,Brazil,Brazil Mobile,2.47000
55308,Brazil,Brazil Mobile,2.47000
55309,Brazil,Brazil Mobile,2.47000
55316,Brazil,Brazil Mobile,2.47000
55317,Brazil,Brazil Mobile,2.47000
55318,Brazil,Brazil Mobile,2.47000
55319,Brazil,Brazil Mobile,2.47000
55326,Brazil,Brazil Mobile,2.47000
55327,Brazil,Brazil Mobile,2.47000
55328,Brazil,Brazil Mobile,2.47000
55329,Brazil,Brazil Mobile,2.47000
55336,Brazil,Brazil Mobile,2.47000
55337,Brazil,Brazil Mobile,2.47000
55338,Brazil,Brazil Mobile,2.47000
55339,Brazil,Brazil Mobile,2.47000
55346,Brazil,Brazil Mobile,2.47000
55347,Brazil,Brazil Mobile,2.47000
55348,Brazil,Brazil Mobile,2.47000
55349,Brazil,Brazil Mobile,2.47000
55356,Brazil,Brazil Mobile,2.47000
55357,Brazil,Brazil Mobile,2.47000
55358,Brazil,Brazil Mobile,2.47000
55359,Brazil,Brazil Mobile,2.47000
55366,Brazil,Brazil Mobile,2.47000
55367,Brazil,Brazil Mobile,2.47000
55368,Brazil,Brazil Mobile,2.47000
55369,Brazil,Brazil Mobile,2.47000
55376,Brazil,Brazil Mobile,2.47000
55377,Brazil,Brazil Mobile,2.47000
55378,Brazil,Brazil Mobile,2.47000
55379,Brazil,Brazil Mobile,2.47000
55386,Brazil,Brazil Mobile,2.47000
55387,Brazil,Brazil Mobile,2.47000
55388,Brazil,Brazil Mobile,2.47000
55389,Brazil,Brazil Mobile,2.47000
55396,Brazil,Brazil Mobile,2.47000
55397,Brazil,Brazil Mobile,2.47000
55398,Brazil,Brazil Mobile,2.47000
55399,Brazil,Brazil Mobile,2.47000
55406,Brazil,Brazil Mobile,2.47000
55407,Brazil,Brazil Mobile,2.47000
55408,Brazil,Brazil Mobile,2.47000
55409,Brazil,Brazil Mobile,2.47000
55416,Brazil,Brazil Mobile,2.47000
55417,Brazil,Brazil Mobile,2.47000
55418,Brazil,Brazil Mobile,2.47000
55419,Brazil,Brazil Mobile,2.47000
55426,Brazil,Brazil Mobile,2.47000
55427,Brazil,Brazil Mobile,2.47000
55428,Brazil,Brazil Mobile,2.47000
55429,Brazil,Brazil Mobile,2.47000
55436,Brazil,Brazil Mobile,2.47000
55437,Brazil,Brazil Mobile,2.47000
55438,Brazil,Brazil Mobile,2.47000
55439,Brazil,Brazil Mobile,2.47000
55446,Brazil,Brazil Mobile,2.47000
55447,Brazil,Brazil Mobile,2.47000
55448,Brazil,Brazil Mobile,2.47000
55449,Brazil,Brazil Mobile,2.47000
55456,Brazil,Brazil Mobile,2.47000
55457,Brazil,Brazil Mobile,2.47000
55458,Brazil,Brazil Mobile,2.47000
55459,Brazil,Brazil Mobile,2.47000
55466,Brazil,Brazil Mobile,2.47000
55467,Brazil,Brazil Mobile,2.47000
55468,Brazil,Brazil Mobile,2.47000
55469,Brazil,Brazil Mobile,2.47000
55476,Brazil,Brazil Mobile,2.47000
55477,Brazil,Brazil Mobile,2.47000
55478,Brazil,Brazil Mobile,2.47000
55479,Brazil,Brazil Mobile,2.47000
55486,Brazil,Brazil Mobile,2.47000
55487,Brazil,Brazil Mobile,2.47000
55488,Brazil,Brazil Mobile,2.47000
55489,Brazil,Brazil Mobile,2.47000
55496,Brazil,Brazil Mobile,2.47000
55497,Brazil,Brazil Mobile,2.47000
55498,Brazil,Brazil Mobile,2.47000
55499,Brazil,Brazil Mobile,2.47000
55506,Brazil,Brazil Mobile,2.47000
55507,Brazil,Brazil Mobile,2.47000
55508,Brazil,Brazil Mobile,2.47000
55509,Brazil,Brazil Mobile,2.47000
55516,Brazil,Brazil Mobile,2.47000
55517,Brazil,Brazil Mobile,2.47000
55518,Brazil,Brazil Mobile,2.47000
55519,Brazil,Brazil Mobile,2.47000
55526,Brazil,Brazil Mobile,2.47000
55527,Brazil,Brazil Mobile,2.47000
55528,Brazil,Brazil Mobile,2.47000
55529,Brazil,Brazil Mobile,2.47000
55536,Brazil,Brazil Mobile,2.47000
55537,Brazil,Brazil Mobile,2.47000
55538,Brazil,Brazil Mobile,2.47000
55539,Brazil,Brazil Mobile,2.47000
55546,Brazil,Brazil Mobile,2.47000
55547,Brazil,Brazil Mobile,2.47000
55548,Brazil,Brazil Mobile,2.47000
55549,Brazil,Brazil Mobile,2.47000
55556,Brazil,Brazil Mobile,2.47000
55557,Brazil,Brazil Mobile,2.47000
55558,Brazil,Brazil Mobile,2.47000
55559,Brazil,Brazil Mobile,2.47000
55566,Brazil,Brazil Mobile,2.47000
55567,Brazil,Brazil Mobile,2.47000
55568,Brazil,Brazil Mobile,2.47000
55569,Brazil,Brazil Mobile,2.47000
55576,Brazil,Brazil Mobile,2.47000
55577,Brazil,Brazil Mobile,2.47000
55578,Brazil,Brazil Mobile,2.47000
55579,Brazil,Brazil Mobile,2.47000
55586,Brazil,Brazil Mobile,2.47000
55587,Brazil,Brazil Mobile,2.47000
55588,Brazil,Brazil Mobile,2.47000
55589,Brazil,Brazil Mobile,2.47000
55596,Brazil,Brazil Mobile,2.47000
55597,Brazil,Brazil Mobile,2.47000
55598,Brazil,Brazil Mobile,2.47000
55599,Brazil,Brazil Mobile,2.47000
55606,Brazil,Brazil Mobile,2.47000
55607,Brazil,Brazil Mobile,2.47000
55608,Brazil,Brazil Mobile,2.47000
55609,Brazil,Brazil Mobile,2.47000
55616,Brazil,Brazil Mobile,2.47000
55617,Brazil,Brazil Mobile,2.47000
55618,Brazil,Brazil Mobile,2.47000
55619,Brazil,Brazil Mobile,2.47000
55626,Brazil,Brazil Mobile,2.47000
55627,Brazil,Brazil Mobile,2.47000
55628,Brazil,Brazil Mobile,2.47000
55629,Brazil,Brazil Mobile,2.47000
55636,Brazil,Brazil Mobile,2.47000
55637,Brazil,Brazil Mobile,2.47000
55638,Brazil,Brazil Mobile,2.47000
55639,Brazil,Brazil Mobile,2.47000
55646,Brazil,Brazil Mobile,2.47000
55647,Brazil,Brazil Mobile,2.47000
55648,Brazil,Brazil Mobile,2.47000
55649,Brazil,Brazil Mobile,2.47000
55656,Brazil,Brazil Mobile,2.47000
55657,Brazil,Brazil Mobile,2.47000
55658,Brazil,Brazil Mobile,2.47000
55659,Brazil,Brazil Mobile,2.47000
55666,Brazil,Brazil Mobile,2.47000
55667,Brazil,Brazil Mobile,2.47000
55668,Brazil,Brazil Mobile,2.47000
55669,Brazil,Brazil Mobile,2.47000
55676,Brazil,Brazil Mobile,2.47000
55677,Brazil,Brazil Mobile,2.47000
55678,Brazil,Brazil Mobile,2.47000
55679,Brazil,Brazil Mobile,2.47000
55686,Brazil,Brazil Mobile,2.47000
55687,Brazil,Brazil Mobile,2.47000
55688,Brazil,Brazil Mobile,2.47000
55689,Brazil,Brazil Mobile,2.47000
55696,Brazil,Brazil Mobile,2.47000
55697,Brazil,Brazil Mobile,2.47000
55698,Brazil,Brazil Mobile,2.47000
55699,Brazil,Brazil Mobile,2.47000
55706,Brazil,Brazil Mobile,2.47000
55707,Brazil,Brazil Mobile,2.47000
55708,Brazil,Brazil Mobile,2.47000
